id_historial,grd_id,tipo_registro,timestamp,direccion,valor,tipo_historico,tiempo_insercion
66811907,8,11,2021-09-25 12:20:00,4,92,1,2021-09-26 00:05:04
66811908,8,11,2021-09-25 12:20:00,5,186,1,2021-09-26 00:05:04
66811909,8,11,2021-09-25 12:20:00,6,192,1,2021-09-26 00:05:04
66811910,8,11,2021-09-25 12:20:00,7,0,1,2021-09-26 00:05:04
66811911,8,11,2021-09-25 12:20:00,8,0,1,2021-09-26 00:05:04
66811912,8,11,2021-09-25 12:30:00,1,221,1,2021-09-26 00:05:04
66811913,8,11,2021-09-25 12:30:00,2,9760,1,2021-09-26 00:05:04
66811914,8,11,2021-09-25 12:30:00,3,434,1,2021-09-26 00:05:04
66811915,8,11,2021-09-25 12:30:00,4,91,1,2021-09-26 00:05:04
66811916,8,11,2021-09-25 12:30:00,5,503,1,2021-09-26 00:05:04
66811917,8,11,2021-09-25 12:30:00,6,263,1,2021-09-26 00:05:04
66811918,8,11,2021-09-25 12:30:00,7,0,1,2021-09-26 00:05:04
66811919,8,11,2021-09-25 12:30:00,8,0,1,2021-09-26 00:05:04
66811920,8,11,2021-09-25 12:40:00,1,229,1,2021-09-26 00:05:04
66811921,8,11,2021-09-25 12:40:00,2,9756,1,2021-09-26 00:05:04
66811922,8,11,2021-09-25 12:40:00,3,414,1,2021-09-26 00:05:04
66811923,8,11,2021-09-25 12:40:00,4,91,1,2021-09-26 00:05:04
66811924,8,11,2021-09-25 12:40:00,5,235,1,2021-09-26 00:05:04
66811925,8,11,2021-09-25 12:40:00,6,310,1,2021-09-26 00:05:04
66811926,8,11,2021-09-25 12:40:00,7,0,1,2021-09-26 00:05:04
66811927,8,11,2021-09-25 12:40:00,8,0,1,2021-09-26 00:05:04
66811928,8,11,2021-09-25 12:50:00,1,229,1,2021-09-26 00:05:04
66811929,8,11,2021-09-25 12:50:00,2,9753,1,2021-09-26 00:05:04
66811930,8,11,2021-09-25 12:50:00,3,406,1,2021-09-26 00:05:04
66811931,8,11,2021-09-25 12:50:00,4,88,1,2021-09-26 00:05:04
66811932,8,11,2021-09-25 12:50:00,5,272,1,2021-09-26 00:05:04
66811933,8,11,2021-09-25 12:50:00,6,370,1,2021-09-26 00:05:04
66811934,8,11,2021-09-25 12:50:00,7,0,1,2021-09-26 00:05:04
66811935,8,11,2021-09-25 12:50:00,8,0,1,2021-09-26 00:05:04
66811936,8,11,2021-09-25 13:00:00,1,231,1,2021-09-26 00:05:04
66811937,8,11,2021-09-25 13:00:00,2,9750,1,2021-09-26 00:05:04
66811938,8,11,2021-09-25 13:00:00,3,411,1,2021-09-26 00:05:04
66811939,8,11,2021-09-25 13:00:00,4,91,1,2021-09-26 00:05:04
66811940,8,11,2021-09-25 13:00:00,5,602,1,2021-09-26 00:05:04
66811941,8,11,2021-09-25 13:00:00,6,329,1,2021-09-26 00:05:04
66811942,8,11,2021-09-25 13:00:00,7,0,1,2021-09-26 00:05:04
66811943,8,11,2021-09-25 13:00:00,8,0,1,2021-09-26 00:05:04
66811944,8,11,2021-09-25 13:10:00,1,237,1,2021-09-26 00:05:04
66811945,8,11,2021-09-25 13:10:00,2,9747,1,2021-09-26 00:05:04
66811946,8,11,2021-09-25 13:10:00,3,383,1,2021-09-26 00:05:04
66811947,8,11,2021-09-25 13:10:00,4,86,1,2021-09-26 00:05:04
66811948,8,11,2021-09-25 13:10:00,5,322,1,2021-09-26 00:05:04
66811949,8,11,2021-09-25 13:10:00,6,306,1,2021-09-26 00:05:04
66811950,8,11,2021-09-25 13:10:00,7,0,1,2021-09-26 00:05:04
66811951,8,11,2021-09-25 13:10:00,8,0,1,2021-09-26 00:05:04
66811952,8,11,2021-09-25 13:20:00,1,237,1,2021-09-26 00:05:04
66811953,8,11,2021-09-25 13:20:00,2,9743,1,2021-09-26 00:05:04
66811954,8,11,2021-09-25 13:20:00,3,390,1,2021-09-26 00:05:04
66811955,8,11,2021-09-25 13:20:00,4,89,1,2021-09-26 00:05:04
66811956,8,11,2021-09-25 13:20:00,5,359,1,2021-09-26 00:05:04
66811957,8,11,2021-09-25 13:20:00,6,360,1,2021-09-26 00:05:04
66811958,8,11,2021-09-25 13:20:00,7,0,1,2021-09-26 00:05:04
66811959,8,11,2021-09-25 13:20:00,8,0,1,2021-09-26 00:05:04
66811960,8,11,2021-09-25 13:30:00,1,244,1,2021-09-26 00:05:04
66811961,8,11,2021-09-25 13:30:00,2,9743,1,2021-09-26 00:05:04
66811962,8,11,2021-09-25 13:30:00,3,380,1,2021-09-26 00:05:04
66811963,8,11,2021-09-25 13:30:00,4,92,1,2021-09-26 00:05:04
66811964,8,11,2021-09-25 13:30:00,5,39,1,2021-09-26 00:05:04
66811965,8,11,2021-09-25 13:30:00,6,240,1,2021-09-26 00:05:04
66811966,8,11,2021-09-25 13:30:00,7,0,1,2021-09-26 00:05:04
66811967,8,11,2021-09-25 13:30:00,8,0,1,2021-09-26 00:05:04
66811968,8,11,2021-09-25 13:40:00,1,243,1,2021-09-26 00:05:04
66811969,8,11,2021-09-25 13:40:00,2,9738,1,2021-09-26 00:05:04
66811970,8,11,2021-09-25 13:40:00,3,370,1,2021-09-26 00:05:04
66811971,8,11,2021-09-25 13:40:00,4,87,1,2021-09-26 00:05:04
66811972,8,11,2021-09-25 13:40:00,5,201,1,2021-09-26 00:05:04
66811973,8,11,2021-09-25 13:40:00,6,337,1,2021-09-26 00:05:04
66811974,8,11,2021-09-25 13:40:00,7,0,1,2021-09-26 00:05:04
66811975,8,11,2021-09-25 13:40:00,8,0,1,2021-09-26 00:05:04
66811976,8,11,2021-09-25 13:50:00,1,242,1,2021-09-26 00:05:04
66811977,8,11,2021-09-25 13:50:00,2,9735,1,2021-09-26 00:05:04
66811978,8,11,2021-09-25 13:50:00,3,372,1,2021-09-26 00:05:04
66811979,8,11,2021-09-25 13:50:00,4,87,1,2021-09-26 00:05:04
66811980,8,11,2021-09-25 13:50:00,5,413,1,2021-09-26 00:05:04
66811981,8,11,2021-09-25 13:50:00,6,440,1,2021-09-26 00:05:04
66811982,8,11,2021-09-25 13:50:00,7,0,1,2021-09-26 00:05:04
66811983,8,11,2021-09-25 13:50:00,8,0,1,2021-09-26 00:05:04
66811984,8,11,2021-09-25 14:00:00,1,245,1,2021-09-26 00:05:04
66811985,8,11,2021-09-25 14:00:00,2,9730,1,2021-09-26 00:05:04
66811986,8,11,2021-09-25 14:00:00,3,366,1,2021-09-26 00:05:04
66811987,8,11,2021-09-25 14:00:00,4,87,1,2021-09-26 00:05:04
66811988,8,11,2021-09-25 14:00:00,5,495,1,2021-09-26 00:05:04
66811989,8,11,2021-09-25 14:00:00,6,374,1,2021-09-26 00:05:04
66811990,8,11,2021-09-25 14:00:00,7,0,1,2021-09-26 00:05:04
66811991,8,11,2021-09-25 14:00:00,8,0,1,2021-09-26 00:05:04
66811992,8,11,2021-09-25 14:10:00,1,247,1,2021-09-26 00:05:04
66811993,8,11,2021-09-25 14:10:00,2,9730,1,2021-09-26 00:05:04
66811994,8,11,2021-09-25 14:10:00,3,358,1,2021-09-26 00:05:04
66811995,8,11,2021-09-25 14:10:00,4,86,1,2021-09-26 00:05:04
66811996,8,11,2021-09-25 14:10:00,5,618,1,2021-09-26 00:05:04
66811997,8,11,2021-09-25 14:10:00,6,306,1,2021-09-26 00:05:04
66811998,8,11,2021-09-25 14:10:00,7,0,1,2021-09-26 00:05:04
66811999,8,11,2021-09-25 14:10:00,8,0,1,2021-09-26 00:05:04
66812000,8,11,2021-09-25 14:20:00,1,253,1,2021-09-26 00:05:04
66812001,8,11,2021-09-25 14:20:00,2,9725,1,2021-09-26 00:05:04
66812002,8,11,2021-09-25 14:20:00,3,350,1,2021-09-26 00:05:04
66812003,8,11,2021-09-25 14:20:00,4,87,1,2021-09-26 00:05:04
66812004,8,11,2021-09-25 14:20:00,5,254,1,2021-09-26 00:05:04
66812005,8,11,2021-09-25 14:20:00,6,466,1,2021-09-26 00:05:04
66812006,8,11,2021-09-25 14:20:00,7,0,1,2021-09-26 00:05:04
66812007,8,11,2021-09-25 14:20:00,8,0,1,2021-09-26 00:05:04
66812008,8,11,2021-09-25 14:30:00,1,255,1,2021-09-26 00:05:04
66812009,8,11,2021-09-25 14:30:00,2,9726,1,2021-09-26 00:05:04
66812010,8,11,2021-09-25 14:30:00,3,341,1,2021-09-26 00:05:04
66812011,8,11,2021-09-25 14:30:00,4,86,1,2021-09-26 00:05:04
66812012,8,11,2021-09-25 14:30:00,5,405,1,2021-09-26 00:05:04
66812013,8,11,2021-09-25 14:30:00,6,353,1,2021-09-26 00:05:04
66812014,8,11,2021-09-25 14:30:00,7,0,1,2021-09-26 00:05:04
66812015,8,11,2021-09-25 14:30:00,8,0,1,2021-09-26 00:05:04
66812016,8,11,2021-09-25 14:40:00,1,251,1,2021-09-26 00:05:04
66812017,8,11,2021-09-25 14:40:00,2,9724,1,2021-09-26 00:05:04
66812018,8,11,2021-09-25 14:40:00,3,349,1,2021-09-26 00:05:04
66812019,8,11,2021-09-25 14:40:00,4,86,1,2021-09-26 00:05:04
66812020,8,11,2021-09-25 14:40:00,5,84,1,2021-09-26 00:05:04
66812021,8,11,2021-09-25 14:40:00,6,336,1,2021-09-26 00:05:04
66812022,8,11,2021-09-25 14:40:00,7,0,1,2021-09-26 00:05:04
66812023,8,11,2021-09-25 14:40:00,8,0,1,2021-09-26 00:05:04
66812024,8,11,2021-09-25 14:50:00,1,253,1,2021-09-26 00:05:04
66812025,8,11,2021-09-25 14:50:00,2,9723,1,2021-09-26 00:05:04
66812026,8,11,2021-09-25 14:50:00,3,341,1,2021-09-26 00:05:04
66812027,8,11,2021-09-25 14:50:00,4,83,1,2021-09-26 00:05:04
66812028,8,11,2021-09-25 14:50:00,5,340,1,2021-09-26 00:05:04
66812029,8,11,2021-09-25 14:50:00,6,354,1,2021-09-26 00:05:04
66812030,8,11,2021-09-25 14:50:00,7,0,1,2021-09-26 00:05:04
66812031,8,11,2021-09-25 14:50:00,8,0,1,2021-09-26 00:05:04
66812032,8,11,2021-09-25 15:00:00,1,254,1,2021-09-26 00:05:04
66812033,8,11,2021-09-25 15:00:00,2,9718,1,2021-09-26 00:05:04
66812034,8,11,2021-09-25 15:00:00,3,347,1,2021-09-26 00:05:04
66812035,8,11,2021-09-25 15:00:00,4,87,1,2021-09-26 00:05:04
66812036,8,11,2021-09-25 15:00:00,5,310,1,2021-09-26 00:05:04
66812037,8,11,2021-09-25 15:00:00,6,341,1,2021-09-26 00:05:04
66812038,8,11,2021-09-25 15:00:00,7,0,1,2021-09-26 00:05:04
66812039,8,11,2021-09-25 15:00:00,8,0,1,2021-09-26 00:05:04
66812040,8,11,2021-09-25 15:10:00,1,255,1,2021-09-26 00:05:04
66812041,8,11,2021-09-25 15:10:00,2,9717,1,2021-09-26 00:05:04
66812042,8,11,2021-09-25 15:10:00,3,341,1,2021-09-26 00:05:04
66812043,8,11,2021-09-25 15:10:00,4,85,1,2021-09-26 00:05:04
66812044,8,11,2021-09-25 15:10:00,5,145,1,2021-09-26 00:05:04
66812045,8,11,2021-09-25 15:10:00,6,391,1,2021-09-26 00:05:04
66812046,8,11,2021-09-25 15:10:00,7,0,1,2021-09-26 00:05:04
66812047,8,11,2021-09-25 15:10:00,8,0,1,2021-09-26 00:05:04
66812048,8,11,2021-09-25 15:20:00,1,257,1,2021-09-26 00:05:04
66812049,8,11,2021-09-25 15:20:00,2,9717,1,2021-09-26 00:05:04
66812050,8,11,2021-09-25 15:20:00,3,341,1,2021-09-26 00:05:04
66812051,8,11,2021-09-25 15:20:00,4,87,1,2021-09-26 00:05:04
66812052,8,11,2021-09-25 15:20:00,5,508,1,2021-09-26 00:05:04
66812053,8,11,2021-09-25 15:20:00,6,313,1,2021-09-26 00:05:04
66812054,8,11,2021-09-25 15:20:00,7,0,1,2021-09-26 00:05:04
66812055,8,11,2021-09-25 15:20:00,8,0,1,2021-09-26 00:05:04
66812056,8,11,2021-09-25 15:30:00,1,260,1,2021-09-26 00:05:04
66812057,8,11,2021-09-25 15:30:00,2,9717,1,2021-09-26 00:05:04
66812058,8,11,2021-09-25 15:30:00,3,329,1,2021-09-26 00:05:04
66812059,8,11,2021-09-25 15:30:00,4,84,1,2021-09-26 00:05:04
66812060,8,11,2021-09-25 15:30:00,5,246,1,2021-09-26 00:05:04
66812061,8,11,2021-09-25 15:30:00,6,284,1,2021-09-26 00:05:04
66812062,8,11,2021-09-25 15:30:00,7,0,1,2021-09-26 00:05:04
66812063,8,11,2021-09-25 15:30:00,8,0,1,2021-09-26 00:05:04
66812064,8,11,2021-09-25 15:40:00,1,259,1,2021-09-26 00:05:04
66812065,8,11,2021-09-25 15:40:00,2,9715,1,2021-09-26 00:05:04
66812066,8,11,2021-09-25 15:40:00,3,331,1,2021-09-26 00:05:04
66812067,8,11,2021-09-25 15:40:00,4,84,1,2021-09-26 00:05:04
66812068,8,11,2021-09-25 15:40:00,5,186,1,2021-09-26 00:05:04
66812069,8,11,2021-09-25 15:40:00,6,303,1,2021-09-26 00:05:04
66812070,8,11,2021-09-25 15:40:00,7,0,1,2021-09-26 00:05:04
66812071,8,11,2021-09-25 15:40:00,8,0,1,2021-09-26 00:05:04
66812072,8,11,2021-09-25 15:50:00,1,262,1,2021-09-26 00:05:04
66812073,8,11,2021-09-25 15:50:00,2,9714,1,2021-09-26 00:05:04
66812074,8,11,2021-09-25 15:50:00,3,326,1,2021-09-26 00:05:04
66812075,8,11,2021-09-25 15:50:00,4,85,1,2021-09-26 00:05:04
66812076,8,11,2021-09-25 15:50:00,5,280,1,2021-09-26 00:05:04
66812077,8,11,2021-09-25 15:50:00,6,261,1,2021-09-26 00:05:04
66812078,8,11,2021-09-25 15:50:00,7,0,1,2021-09-26 00:05:04
66812079,8,11,2021-09-25 15:50:00,8,0,1,2021-09-26 00:05:04
66812080,8,11,2021-09-25 16:00:00,1,263,1,2021-09-26 00:05:04
66812081,8,11,2021-09-25 16:00:00,2,9713,1,2021-09-26 00:05:04
66812082,8,11,2021-09-25 16:00:00,3,319,1,2021-09-26 00:05:04
66812083,8,11,2021-09-25 16:00:00,4,83,1,2021-09-26 00:05:04
66812084,8,11,2021-09-25 16:00:00,5,255,1,2021-09-26 00:05:04
66812085,8,11,2021-09-25 16:00:00,6,294,1,2021-09-26 00:05:04
66812086,8,11,2021-09-25 16:00:00,7,0,1,2021-09-26 00:05:04
66812087,8,11,2021-09-25 16:00:00,8,0,1,2021-09-26 00:05:04
66812088,8,11,2021-09-25 16:10:00,1,263,1,2021-09-26 00:05:04
66812089,8,11,2021-09-25 16:10:00,2,9712,1,2021-09-26 00:05:04
66812090,8,11,2021-09-25 16:10:00,3,324,1,2021-09-26 00:05:04
66812091,8,11,2021-09-25 16:10:00,4,85,1,2021-09-26 00:05:04
66812092,8,11,2021-09-25 16:10:00,5,212,1,2021-09-26 00:05:04
66812093,8,11,2021-09-25 16:10:00,6,272,1,2021-09-26 00:05:04
66812094,8,11,2021-09-25 16:10:00,7,0,1,2021-09-26 00:05:04
66812095,8,11,2021-09-25 16:10:00,8,0,1,2021-09-26 00:05:04
66812096,8,11,2021-09-25 16:20:00,1,263,1,2021-09-26 00:05:04
66812097,8,11,2021-09-25 16:20:00,2,9711,1,2021-09-26 00:05:04
66812098,8,11,2021-09-25 16:20:00,3,323,1,2021-09-26 00:05:04
66812099,8,11,2021-09-25 16:20:00,4,84,1,2021-09-26 00:05:04
66812100,8,11,2021-09-25 16:20:00,5,404,1,2021-09-26 00:05:04
66812101,8,11,2021-09-25 16:20:00,6,266,1,2021-09-26 00:05:04
66812102,8,11,2021-09-25 16:20:00,7,0,1,2021-09-26 00:05:04
66812103,8,11,2021-09-25 16:20:00,8,0,1,2021-09-26 00:05:04
66812104,8,11,2021-09-25 16:30:00,1,264,1,2021-09-26 00:05:04
66812105,8,11,2021-09-25 16:30:00,2,9709,1,2021-09-26 00:05:04
66812106,8,11,2021-09-25 16:30:00,3,318,1,2021-09-26 00:05:04
66812107,8,11,2021-09-25 16:30:00,4,83,1,2021-09-26 00:05:04
66812108,8,11,2021-09-25 16:30:00,5,158,1,2021-09-26 00:05:04
66812109,8,11,2021-09-25 16:30:00,6,295,1,2021-09-26 00:05:04
66812110,8,11,2021-09-25 16:30:00,7,0,1,2021-09-26 00:05:04
66812111,8,11,2021-09-25 16:30:00,8,0,1,2021-09-26 00:05:04
66812112,8,11,2021-09-25 16:40:00,1,264,1,2021-09-26 00:05:04
66812113,8,11,2021-09-25 16:40:00,2,9711,1,2021-09-26 00:05:04
66812114,8,11,2021-09-25 16:40:00,3,317,1,2021-09-26 00:05:04
66812115,8,11,2021-09-25 16:40:00,4,82,1,2021-09-26 00:05:04
66812116,8,11,2021-09-25 16:40:00,5,190,1,2021-09-26 00:05:04
66812117,8,11,2021-09-25 16:40:00,6,215,1,2021-09-26 00:05:04
66812118,8,11,2021-09-25 16:40:00,7,0,1,2021-09-26 00:05:04
66812119,8,11,2021-09-25 16:40:00,8,0,1,2021-09-26 00:05:04
66812120,8,11,2021-09-25 16:50:00,1,265,1,2021-09-26 00:05:04
66812121,8,11,2021-09-25 16:50:00,2,9711,1,2021-09-26 00:05:04
66812122,8,11,2021-09-25 16:50:00,3,317,1,2021-09-26 00:05:04
66812123,8,11,2021-09-25 16:50:00,4,83,1,2021-09-26 00:05:04
66812124,8,11,2021-09-25 16:50:00,5,174,1,2021-09-26 00:05:04
66812125,8,11,2021-09-25 16:50:00,6,253,1,2021-09-26 00:05:04
66812126,8,11,2021-09-25 16:50:00,7,0,1,2021-09-26 00:05:04
66812127,8,11,2021-09-25 16:50:00,8,0,1,2021-09-26 00:05:04
66812128,8,11,2021-09-25 17:00:00,1,267,1,2021-09-26 00:05:04
66812129,8,11,2021-09-25 17:00:00,2,9707,1,2021-09-26 00:05:04
66812130,8,11,2021-09-25 17:00:00,3,312,1,2021-09-26 00:05:04
66812131,8,11,2021-09-25 17:00:00,4,83,1,2021-09-26 00:05:04
66812132,8,11,2021-09-25 17:00:00,5,383,1,2021-09-26 00:05:04
66812133,8,11,2021-09-25 17:00:00,6,355,1,2021-09-26 00:05:04
66812134,8,11,2021-09-25 17:00:00,7,0,1,2021-09-26 00:05:04
66812135,8,11,2021-09-25 17:00:00,8,0,1,2021-09-26 00:05:04
66812136,8,11,2021-09-25 17:10:00,1,266,1,2021-09-26 00:05:04
66812137,8,11,2021-09-25 17:10:00,2,9702,1,2021-09-26 00:05:04
66812138,8,11,2021-09-25 17:10:00,3,313,1,2021-09-26 00:05:04
66812139,8,11,2021-09-25 17:10:00,4,82,1,2021-09-26 00:05:04
66812140,8,11,2021-09-25 17:10:00,5,229,1,2021-09-26 00:05:04
66812141,8,11,2021-09-25 17:10:00,6,299,1,2021-09-26 00:05:04
66812142,8,11,2021-09-25 17:10:00,7,0,1,2021-09-26 00:05:04
66812143,8,11,2021-09-25 17:10:00,8,0,1,2021-09-26 00:05:04
66812144,8,11,2021-09-25 17:20:00,1,266,1,2021-09-26 00:05:04
66812145,8,11,2021-09-25 17:20:00,2,9703,1,2021-09-26 00:05:04
66812146,8,11,2021-09-25 17:20:00,3,315,1,2021-09-26 00:05:04
66812147,8,11,2021-09-25 17:20:00,4,83,1,2021-09-26 00:05:04
66812148,8,11,2021-09-25 17:20:00,5,232,1,2021-09-26 00:05:04
66812149,8,11,2021-09-25 17:20:00,6,410,1,2021-09-26 00:05:04
66812150,8,11,2021-09-25 17:20:00,7,0,1,2021-09-26 00:05:04
66812151,8,11,2021-09-25 17:20:00,8,0,1,2021-09-26 00:05:04
66812152,8,11,2021-09-25 17:30:00,1,266,1,2021-09-26 00:05:04
66812153,8,11,2021-09-25 17:30:00,2,9703,1,2021-09-26 00:05:04
66812154,8,11,2021-09-25 17:30:00,3,315,1,2021-09-26 00:05:04
66812155,8,11,2021-09-25 17:30:00,4,83,1,2021-09-26 00:05:04
66812156,8,11,2021-09-25 17:30:00,5,119,1,2021-09-26 00:05:04
66812157,8,11,2021-09-25 17:30:00,6,243,1,2021-09-26 00:05:04
66812158,8,11,2021-09-25 17:30:00,7,0,1,2021-09-26 00:05:04
66812159,8,11,2021-09-25 17:30:00,8,0,1,2021-09-26 00:05:04
66812160,8,11,2021-09-25 17:40:00,1,264,1,2021-09-26 00:05:04
66812161,8,11,2021-09-25 17:40:00,2,9704,1,2021-09-26 00:05:04
66812162,8,11,2021-09-25 17:40:00,3,318,1,2021-09-26 00:05:04
66812163,8,11,2021-09-25 17:40:00,4,83,1,2021-09-26 00:05:04
66812164,8,11,2021-09-25 17:40:00,5,365,1,2021-09-26 00:05:04
66812165,8,11,2021-09-25 17:40:00,6,189,1,2021-09-26 00:05:04
66812166,8,11,2021-09-25 17:40:00,7,0,1,2021-09-26 00:05:04
66812167,8,11,2021-09-25 17:40:00,8,0,1,2021-09-26 00:05:04
66812168,8,11,2021-09-25 17:50:00,1,263,1,2021-09-26 00:05:04
66812169,8,11,2021-09-25 17:50:00,2,9704,1,2021-09-26 00:05:04
66812170,8,11,2021-09-25 17:50:00,3,320,1,2021-09-26 00:05:04
66812171,8,11,2021-09-25 17:50:00,4,83,1,2021-09-26 00:05:04
66812172,8,11,2021-09-25 17:50:00,5,54,1,2021-09-26 00:05:04
66812173,8,11,2021-09-25 17:50:00,6,320,1,2021-09-26 00:05:04
66812174,8,11,2021-09-25 17:50:00,7,0,1,2021-09-26 00:05:04
66812175,8,11,2021-09-25 17:50:00,8,0,1,2021-09-26 00:05:04
66812176,8,11,2021-09-25 18:00:00,1,261,1,2021-09-26 00:05:04
66812177,8,11,2021-09-25 18:00:00,2,9704,1,2021-09-26 00:05:04
66812178,8,11,2021-09-25 18:00:00,3,324,1,2021-09-26 00:05:04
66812179,8,11,2021-09-25 18:00:00,4,83,1,2021-09-26 00:05:04
66812180,8,11,2021-09-25 18:00:00,5,355,1,2021-09-26 00:05:04
66812181,8,11,2021-09-25 18:00:00,6,274,1,2021-09-26 00:05:04
66812182,8,11,2021-09-25 18:00:00,7,0,1,2021-09-26 00:05:04
66812183,8,11,2021-09-25 18:00:00,8,0,1,2021-09-26 00:05:04
66812184,8,11,2021-09-25 18:10:00,1,250,1,2021-09-26 00:05:04
66812185,8,11,2021-09-25 18:10:00,2,9704,1,2021-09-26 00:05:04
66812186,8,11,2021-09-25 18:10:00,3,376,1,2021-09-26 00:05:04
66812187,8,11,2021-09-25 18:10:00,4,96,1,2021-09-26 00:05:04
66812188,8,11,2021-09-25 18:10:00,5,597,1,2021-09-26 00:05:04
66812189,8,11,2021-09-25 18:10:00,6,183,1,2021-09-26 00:05:04
66812190,8,11,2021-09-25 18:10:00,7,0,1,2021-09-26 00:05:04
66812191,8,11,2021-09-25 18:10:00,8,0,1,2021-09-26 00:05:04
66812192,8,11,2021-09-25 18:20:00,1,249,1,2021-09-26 00:05:04
66812193,8,11,2021-09-25 18:20:00,2,9704,1,2021-09-26 00:05:04
66812194,8,11,2021-09-25 18:20:00,3,383,1,2021-09-26 00:05:04
66812195,8,11,2021-09-25 18:20:00,4,97,1,2021-09-26 00:05:04
66812196,8,11,2021-09-25 18:20:00,5,312,1,2021-09-26 00:05:04
66812197,8,11,2021-09-25 18:20:00,6,215,1,2021-09-26 00:05:04
66812198,8,11,2021-09-25 18:20:00,7,0,1,2021-09-26 00:05:04
66812199,8,11,2021-09-25 18:20:00,8,0,1,2021-09-26 00:05:04
66812200,8,11,2021-09-25 18:30:00,1,243,1,2021-09-26 00:05:04
66812201,8,11,2021-09-25 18:30:00,2,9709,1,2021-09-26 00:05:04
66812202,8,11,2021-09-25 18:30:00,3,397,1,2021-09-26 00:05:04
66812203,8,11,2021-09-25 18:30:00,4,97,1,2021-09-26 00:05:04
66812204,8,11,2021-09-25 18:30:00,5,673,1,2021-09-26 00:05:04
66812205,8,11,2021-09-25 18:30:00,6,212,1,2021-09-26 00:05:04
66812206,8,11,2021-09-25 18:30:00,7,0,1,2021-09-26 00:05:04
66812207,8,11,2021-09-25 18:30:00,8,0,1,2021-09-26 00:05:04
66812208,8,11,2021-09-25 18:40:00,1,239,1,2021-09-26 00:05:04
66812209,8,11,2021-09-25 18:40:00,2,9710,1,2021-09-26 00:05:04
66812210,8,11,2021-09-25 18:40:00,3,407,1,2021-09-26 00:05:04
66812211,8,11,2021-09-25 18:40:00,4,98,1,2021-09-26 00:05:04
66812212,8,11,2021-09-25 18:40:00,5,541,1,2021-09-26 00:05:04
66812213,8,11,2021-09-25 18:40:00,6,198,1,2021-09-26 00:05:04
66812214,8,11,2021-09-25 18:40:00,7,0,1,2021-09-26 00:05:04
66812215,8,11,2021-09-25 18:40:00,8,0,1,2021-09-26 00:05:04
66812216,8,11,2021-09-25 18:50:00,1,235,1,2021-09-26 00:05:04
66812217,8,11,2021-09-25 18:50:00,2,9709,1,2021-09-26 00:05:04
66812218,8,11,2021-09-25 18:50:00,3,413,1,2021-09-26 00:05:04
66812219,8,11,2021-09-25 18:50:00,4,96,1,2021-09-26 00:05:04
66812220,8,11,2021-09-25 18:50:00,5,635,1,2021-09-26 00:05:04
66812221,8,11,2021-09-25 18:50:00,6,226,1,2021-09-26 00:05:04
66812222,8,11,2021-09-25 18:50:00,7,0,1,2021-09-26 00:05:04
66812223,8,11,2021-09-25 18:50:00,8,0,1,2021-09-26 00:05:04
66812224,8,11,2021-09-25 19:00:00,1,232,1,2021-09-26 00:05:04
66812225,8,11,2021-09-25 19:00:00,2,9711,1,2021-09-26 00:05:04
66812226,8,11,2021-09-25 19:00:00,3,418,1,2021-09-26 00:05:04
66812227,8,11,2021-09-25 19:00:00,4,95,1,2021-09-26 00:05:04
66812228,8,11,2021-09-25 19:00:00,5,417,1,2021-09-26 00:05:04
66812229,8,11,2021-09-25 19:00:00,6,175,1,2021-09-26 00:05:04
66812230,8,11,2021-09-25 19:00:00,7,0,1,2021-09-26 00:05:04
66812231,8,11,2021-09-25 19:00:00,8,0,1,2021-09-26 00:05:04
66812232,8,11,2021-09-25 19:10:00,1,228,1,2021-09-26 00:05:04
66812233,8,11,2021-09-25 19:10:00,2,9713,1,2021-09-26 00:05:04
66812234,8,11,2021-09-25 19:10:00,3,426,1,2021-09-26 00:05:04
66812235,8,11,2021-09-25 19:10:00,4,94,1,2021-09-26 00:05:04
66812236,8,11,2021-09-25 19:10:00,5,442,1,2021-09-26 00:05:04
66812237,8,11,2021-09-25 19:10:00,6,151,1,2021-09-26 00:05:04
66812238,8,11,2021-09-25 19:10:00,7,0,1,2021-09-26 00:05:04
66812239,8,11,2021-09-25 19:10:00,8,0,1,2021-09-26 00:05:04
66812240,8,11,2021-09-25 19:20:00,1,223,1,2021-09-26 00:05:04
66812241,8,11,2021-09-25 19:20:00,2,9715,1,2021-09-26 00:05:04
66812242,8,11,2021-09-25 19:20:00,3,433,1,2021-09-26 00:05:04
66812243,8,11,2021-09-25 19:20:00,4,92,1,2021-09-26 00:05:04
66812244,8,11,2021-09-25 19:20:00,5,292,1,2021-09-26 00:05:04
66812245,8,11,2021-09-25 19:20:00,6,134,1,2021-09-26 00:05:04
66812246,8,11,2021-09-25 19:20:00,7,0,1,2021-09-26 00:05:04
66812247,8,11,2021-09-25 19:20:00,8,0,1,2021-09-26 00:05:04
66812248,8,11,2021-09-25 19:30:00,1,220,1,2021-09-26 00:05:04
66812249,8,11,2021-09-25 19:30:00,2,9716,1,2021-09-26 00:05:04
66812250,8,11,2021-09-25 19:30:00,3,439,1,2021-09-26 00:05:04
66812251,8,11,2021-09-25 19:30:00,4,92,1,2021-09-26 00:05:04
66812252,8,11,2021-09-25 19:30:00,5,337,1,2021-09-26 00:05:04
66812253,8,11,2021-09-25 19:30:00,6,133,1,2021-09-26 00:05:04
